date,db1,db2,diff_db1_db2,id_own,cluster_nr,mean_error
2022-01-25,1616.0,0.0,1616.0,1017,3.0,1482
2022-01-26,1297.0,0.0,1297.0,1017,3.0,1482
2022-01-28,2275.0,0.0,2275.0,1017,2.0,2294
2022-01-29,2315.0,0.0,2315.0,1017,2.0,2294
2022-01-30,2049.0,0.0,2049.0,1017,2.0,2294
2022-01-31,2094.0,0.0,2094.0,1017,2.0,2294
2022-02-01,1891.0,0.0,1891.0,1017,3.0,1482
2022-02-02,1612.0,0.0,1612.0,1017,3.0,1482
2022-02-03,1605.0,0.0,1605.0,1017,3.0,1482
2022-02-04,1777.0,0.0,1777.0,1017,3.0,1482
2022-02-05,1887.0,0.0,1887.0,1017,3.0,1482
2022-02-06,2328.0,0.0,2328.0,1017,2.0,2294
2022-02-07,2240.0,0.0,2240.0,1017,2.0,2294
2022-02-08,2048.0,0.0,2048.0,1017,2.0,2294
2022-02-09,2527.0,0.0,2527.0,1017,2.0,2294
2022-02-10,2533.0,0.0,2533.0,1017,2.0,2294
2022-02-11,2254.0,0.0,2254.0,1017,2.0,2294
2022-02-12,2442.0,0.0,2442.0,1017,2.0,2294
2022-02-13,2290.0,0.0,2290.0,1017,2.0,2294
2022-02-14,1637.0,0.0,1637.0,1017,3.0,1482
2022-02-15,1563.0,0.0,1563.0,1017,3.0,1482
2022-02-16,1154.0,0.0,1154.0,1017,3.0,1482
2022-02-17,561.0,0.0,561.0,1017,4.0,767
2022-02-18,715.0,0.0,715.0,1017,4.0,767
2022-02-19,707.0,0.0,707.0,1017,4.0,767
2022-02-20,580.0,0.0,580.0,1017,4.0,767
2022-02-21,580.0,0.0,580.0,1017,4.0,767
2022-02-22,622.0,0.0,622.0,1017,4.0,767
2022-02-23,478.0,0.0,478.0,1017,5.0,381
2022-02-24,497.0,0.0,497.0,1017,5.0,381
2022-02-25,582.0,0.0,582.0,1017,4.0,767
2022-02-26,762.0,0.0,762.0,1017,4.0,767
2022-02-27,788.0,0.0,788.0,1017,4.0,767
2022-02-28,787.0,0.0,787.0,1017,4.0,767
2022-03-01,896.0,0.0,896.0,1017,4.0,767
2022-03-02,836.0,0.0,836.0,1017,4.0,767
2022-03-03,782.0,0.0,782.0,1017,4.0,767
2022-03-04,932.0,0.0,932.0,1017,4.0,767
2022-03-05,920.0,0.0,920.0,1017,4.0,767
2022-03-06,758.0,0.0,758.0,1017,4.0,767
2022-03-07,912.0,0.0,912.0,1017,4.0,767
2022-03-08,788.0,0.0,788.0,1017,4.0,767
2022-03-09,660.0,0.0,660.0,1017,4.0,767
2022-03-10,502.0,0.0,502.0,1017,5.0,381
2022-03-11,420.0,0.0,420.0,1017,5.0,381
2022-03-12,150.0,0.0,150.0,1017,5.0,381
2022-03-13,365.0,0.0,365.0,1017,5.0,381
2022-03-14,316.0,0.0,316.0,1017,5.0,381
2022-03-15,437.0,0.0,437.0,1017,5.0,381
2022-03-16,508.0,0.0,508.0,1017,5.0,381
2022-03-17,678.0,0.0,678.0,1017,4.0,767
2022-03-18,461.0,0.0,461.0,1017,5.0,381
2022-03-19,420.0,0.0,420.0,1017,5.0,381
2022-03-20,297.0,0.0,297.0,1017,5.0,381
2022-03-21,182.0,0.0,182.0,1017,5.0,381
2022-03-22,69.0,0.0,69.0,1017,5.0,381
2022-03-23,531.0,0.0,531.0,1017,5.0,381
2022-03-24,832.0,0.0,832.0,1017,4.0,767
2022-03-25,1118.0,0.0,1118.0,1017,3.0,1482
2022-03-26,1115.0,0.0,1115.0,1017,3.0,1482
2022-03-27,1057.0,0.0,1057.0,1017,4.0,767
2022-03-28,635.0,0.0,635.0,1017,4.0,767
2022-03-29,604.0,0.0,604.0,1017,4.0,767
2022-03-30,467.0,0.0,467.0,1017,5.0,381
2022-03-31,1142.0,0.0,1142.0,1017,3.0,1482
2022-04-01,1300.0,0.0,1300.0,1017,3.0,1482
2022-04-02,1365.0,0.0,1365.0,1017,3.0,1482
2022-04-03,1777.0,0.0,1777.0,1017,3.0,1482
2022-04-04,1850.0,0.0,1850.0,1017,3.0,1482
2022-04-05,1457.0,0.0,1457.0,1017,3.0,1482
2022-04-06,2497.0,0.0,2497.0,1017,2.0,2294
2022-04-07,2816.0,0.0,2816.0,1017,1.0,3087
2022-04-08,2634.0,0.0,2634.0,1017,2.0,2294
2022-04-09,3007.0,0.0,3007.0,1017,1.0,3087
2022-04-10,3668.0,0.0,3668.0,1017,1.0,3087
2022-04-11,2899.0,0.0,2899.0,1017,1.0,3087
2022-04-12,3489.0,0.0,3489.0,1017,1.0,3087
2022-04-13,2989.0,0.0,2989.0,1017,1.0,3087
2022-04-14,2603.0,0.0,2603.0,1017,2.0,2294
2022-04-15,1734.0,0.0,1734.0,1017,3.0,1482
2022-04-16,1808.0,0.0,1808.0,1017,3.0,1482
2022-04-17,1452.0,0.0,1452.0,1017,3.0,1482
2022-04-18,2118.0,0.0,2118.0,1017,2.0,2294
2022-01-03,0.0,0.0,0.0,1018,5.0,0
2022-01-04,0.0,0.0,0.0,1018,5.0,0
2022-01-05,0.0,0.0,0.0,1018,5.0,0
2022-01-06,0.0,0.0,0.0,1018,5.0,0
2022-01-07,0.0,0.0,0.0,1018,5.0,0
2022-01-08,0.0,0.0,0.0,1018,5.0,0
2022-01-09,0.0,0.0,0.0,1018,5.0,0
2022-01-10,0.0,0.0,0.0,1018,5.0,0
2022-01-11,0.0,0.0,0.0,1018,5.0,0
2022-01-12,0.0,0.0,0.0,1018,5.0,0
2022-01-13,0.0,0.0,0.0,1018,5.0,0
2022-01-14,0.0,0.0,0.0,1018,5.0,0
2022-01-15,0.0,0.0,0.0,1018,5.0,0
2022-01-16,0.0,0.0,0.0,1018,5.0,0
2022-01-17,0.0,0.0,0.0,1018,5.0,0
2022-01-18,0.0,0.0,0.0,1018,5.0,0
2022-01-19,0.0,0.0,0.0,1018,5.0,0
2022-01-20,0.0,0.0,0.0,1018,5.0,0
2022-01-21,0.0,0.0,0.0,1018,5.0,0
2022-01-22,0.0,0.0,0.0,1018,5.0,0
2022-01-23,0.0,0.0,0.0,1018,5.0,0
2022-01-24,0.0,0.0,0.0,1018,5.0,0
2022-01-25,0.0,0.0,0.0,1018,5.0,0
2022-01-26,0.0,0.0,0.0,1018,5.0,0
2022-01-28,0.0,0.0,0.0,1018,5.0,0
2022-01-29,0.0,0.0,0.0,1018,5.0,0
2022-01-30,0.0,0.0,0.0,1018,5.0,0
2022-01-31,0.0,0.0,0.0,1018,5.0,0
2022-02-01,0.0,0.0,0.0,1018,5.0,0
2022-02-02,0.0,0.0,0.0,1018,5.0,0
2022-02-03,0.0,0.0,0.0,1018,5.0,0
2022-02-04,0.0,0.0,0.0,1018,5.0,0
2022-02-05,0.0,0.0,0.0,1018,5.0,0
2022-02-06,0.0,0.0,0.0,1018,5.0,0
2022-02-07,0.0,0.0,0.0,1018,5.0,0
2022-02-08,0.0,0.0,0.0,1018,5.0,0
2022-02-09,0.0,0.0,0.0,1018,5.0,0
2022-02-10,0.0,0.0,0.0,1018,5.0,0
2022-02-11,0.0,0.0,0.0,1018,5.0,0
2022-02-12,0.0,0.0,0.0,1018,5.0,0
2022-02-13,0.0,0.0,0.0,1018,5.0,0
2022-02-14,0.0,0.0,0.0,1018,5.0,0
2022-02-15,0.0,0.0,0.0,1018,5.0,0
2022-02-16,0.0,0.0,0.0,1018,5.0,0
2022-02-17,0.0,0.0,0.0,1018,5.0,0
2022-02-18,0.0,0.0,0.0,1018,5.0,0
2022-02-19,0.0,0.0,0.0,1018,5.0,0
2022-02-20,0.0,0.0,0.0,1018,5.0,0
2022-02-21,0.0,0.0,0.0,1018,5.0,0
2022-02-22,0.0,0.0,0.0,1018,5.0,0
2022-02-23,0.0,0.0,0.0,1018,5.0,0
2022-02-24,0.0,0.0,0.0,1018,5.0,0
2022-02-25,0.0,0.0,0.0,1018,5.0,0
2022-02-26,0.0,0.0,0.0,1018,5.0,0
2022-02-27,0.0,0.0,0.0,1018,5.0,0
2022-02-28,0.0,0.0,0.0,1018,5.0,0
2022-03-01,0.0,0.0,0.0,1018,5.0,0
2022-03-02,0.0,0.0,0.0,1018,5.0,0
2022-03-03,0.0,0.0,0.0,1018,5.0,0
2022-03-04,2.0,0.0,2.0,1018,5.0,0
2022-03-05,99.0,2.0,97.0,1018,1.0,90
2022-03-06,99.0,99.0,0.0,1018,5.0,0
2022-03-07,99.0,99.0,0.0,1018,5.0,0
2022-03-08,129.0,99.0,30.0,1018,4.0,30
2022-03-09,201.0,129.0,72.0,1018,2.0,68
2022-03-10,134.0,201.0,67.0,1018,2.0,68
2022-03-11,190.0,134.0,56.0,1018,3.0,56
2022-03-12,277.0,190.0,87.0,1018,1.0,90
2022-03-13,247.0,277.0,30.0,1018,4.0,30
2022-03-14,258.0,247.0,11.0,1018,5.0,0
2022-03-15,323.0,258.0,65.0,1018,2.0,68
2022-03-16,267.0,323.0,56.0,1018,3.0,56
2022-03-17,180.0,267.0,87.0,1018,1.0,90
2022-03-18,180.0,180.0,0.0,1018,5.0,0
2022-03-19,95.0,180.0,85.0,1018,1.0,90
2022-03-20,0.0,95.0,95.0,1018,1.0,90
2022-03-21,0.0,0.0,0.0,1018,5.0,0
2022-03-22,0.0,0.0,0.0,1018,5.0,0
2022-03-23,83.0,83.0,0.0,1018,5.0,0
2022-03-24,83.0,83.0,0.0,1018,5.0,0
2022-03-25,83.0,83.0,0.0,1018,5.0,0
2022-03-26,83.0,83.0,0.0,1018,5.0,0
2022-03-27,83.0,83.0,0.0,1018,5.0,0
2022-03-28,0.0,0.0,0.0,1018,5.0,0
2022-03-29,0.0,0.0,0.0,1018,5.0,0
2022-03-30,0.0,0.0,0.0,1018,5.0,0
2022-03-31,0.0,0.0,0.0,1018,5.0,0
2022-04-01,0.0,0.0,0.0,1018,5.0,0
2022-04-02,0.0,0.0,0.0,1018,5.0,0
2022-04-03,0.0,0.0,0.0,1018,5.0,0
2022-04-04,0.0,0.0,0.0,1018,5.0,0
2022-04-05,0.0,0.0,0.0,1018,5.0,0
2022-04-06,0.0,0.0,0.0,1018,5.0,0
2022-04-07,0.0,0.0,0.0,1018,5.0,0
2022-04-08,0.0,0.0,0.0,1018,5.0,0
2022-04-09,0.0,0.0,0.0,1018,5.0,0
2022-04-10,0.0,0.0,0.0,1018,5.0,0
2022-04-11,0.0,0.0,0.0,1018,5.0,0
2022-04-12,0.0,0.0,0.0,1018,5.0,0
2022-04-13,0.0,0.0,0.0,1018,5.0,0
2022-04-14,0.0,0.0,0.0,1018,5.0,0
2022-04-15,0.0,0.0,0.0,1018,5.0,0
2022-04-16,0.0,0.0,0.0,1018,5.0,0
2022-04-17,0.0,0.0,0.0,1018,5.0,0
2022-04-18,0.0,0.0,0.0,1018,5.0,0
2022-01-03,0.0,0.0,0.0,1020,5.0,0
2022-01-04,0.0,0.0,0.0,1020,5.0,0
2022-01-05,0.0,0.0,0.0,1020,5.0,0
2022-01-06,0.0,0.0,0.0,1020,5.0,0
2022-01-07,0.0,0.0,0.0,1020,5.0,0
2022-01-08,0.0,0.0,0.0,1020,5.0,0
2022-01-09,0.0,0.0,0.0,1020,5.0,0
2022-01-10,0.0,0.0,0.0,1020,5.0,0
2022-01-11,0.0,0.0,0.0,1020,5.0,0
2022-01-12,0.0,0.0,0.0,1020,5.0,0
2022-01-13,0.0,0.0,0.0,1020,5.0,0
2022-01-14,0.0,0.0,0.0,1020,5.0,0
2022-01-15,0.0,0.0,0.0,1020,5.0,0
2022-01-16,0.0,0.0,0.0,1020,5.0,0
2022-01-17,0.0,0.0,0.0,1020,5.0,0
2022-01-18,0.0,0.0,0.0,1020,5.0,0
2022-01-19,0.0,0.0,0.0,1020,5.0,0
2022-01-20,0.0,0.0,0.0,1020,5.0,0
2022-01-21,0.0,0.0,0.0,1020,5.0,0
2022-01-22,0.0,0.0,0.0,1020,5.0,0
2022-01-23,0.0,0.0,0.0,1020,5.0,0
2022-01-24,0.0,0.0,0.0,1020,5.0,0
2022-01-25,0.0,0.0,0.0,1020,5.0,0
2022-01-26,0.0,0.0,0.0,1020,5.0,0
2022-01-28,0.0,0.0,0.0,1020,5.0,0
2022-01-29,0.0,0.0,0.0,1020,5.0,0
2022-01-30,0.0,0.0,0.0,1020,5.0,0
2022-01-31,0.0,0.0,0.0,1020,5.0,0
2022-02-01,0.0,0.0,0.0,1020,5.0,0
2022-02-02,0.0,0.0,0.0,1020,5.0,0
2022-02-03,0.0,0.0,0.0,1020,5.0,0
2022-02-04,0.0,0.0,0.0,1020,5.0,0
2022-02-05,0.0,0.0,0.0,1020,5.0,0
2022-02-06,0.0,0.0,0.0,1020,5.0,0
2022-02-07,0.0,0.0,0.0,1020,5.0,0
2022-02-08,0.0,0.0,0.0,1020,5.0,0
2022-02-09,0.0,0.0,0.0,1020,5.0,0
2022-02-10,0.0,0.0,0.0,1020,5.0,0
2022-02-11,0.0,0.0,0.0,1020,5.0,0
2022-02-12,0.0,0.0,0.0,1020,5.0,0
2022-02-13,0.0,0.0,0.0,1020,5.0,0
2022-02-14,0.0,0.0,0.0,1020,5.0,0
2022-02-15,0.0,0.0,0.0,1020,5.0,0
2022-02-16,0.0,0.0,0.0,1020,5.0,0
2022-02-17,0.0,0.0,0.0,1020,5.0,0
2022-02-18,0.0,0.0,0.0,1020,5.0,0
2022-02-19,0.0,0.0,0.0,1020,5.0,0
2022-02-20,0.0,0.0,0.0,1020,5.0,0
2022-02-21,0.0,0.0,0.0,1020,5.0,0
2022-02-22,0.0,0.0,0.0,1020,5.0,0
2022-02-23,0.0,0.0,0.0,1020,5.0,0
2022-02-24,0.0,0.0,0.0,1020,5.0,0
2022-02-25,0.0,0.0,0.0,1020,5.0,0
2022-02-26,0.0,0.0,0.0,1020,5.0,0
2022-02-27,0.0,0.0,0.0,1020,5.0,0
2022-02-28,0.0,0.0,0.0,1020,5.0,0
2022-03-01,0.0,0.0,0.0,1020,5.0,0
2022-03-02,0.0,0.0,0.0,1020,5.0,0
2022-03-03,0.0,0.0,0.0,1020,5.0,0
2022-03-04,0.0,0.0,0.0,1020,5.0,0
2022-03-05,0.0,0.0,0.0,1020,5.0,0
2022-03-06,0.0,0.0,0.0,1020,5.0,0
2022-03-07,0.0,0.0,0.0,1020,5.0,0
2022-03-08,0.0,0.0,0.0,1020,5.0,0
2022-03-09,0.0,0.0,0.0,1020,5.0,0
2022-03-10,0.0,0.0,0.0,1020,5.0,0
2022-03-11,1.0,0.0,1.0,1020,4.0,1
2022-03-12,1.0,0.0,1.0,1020,4.0,1
2022-03-13,1.0,0.0,1.0,1020,4.0,1
2022-03-14,1.0,0.0,1.0,1020,4.0,1
2022-03-15,1.0,0.0,1.0,1020,4.0,1
2022-03-16,0.0,0.0,0.0,1020,5.0,0
2022-03-17,0.0,0.0,0.0,1020,5.0,0
2022-03-18,0.0,0.0,0.0,1020,5.0,0
2022-03-19,0.0,0.0,0.0,1020,5.0,0
2022-03-20,0.0,0.0,0.0,1020,5.0,0
2022-03-21,0.0,0.0,0.0,1020,5.0,0
2022-03-22,1.0,0.0,1.0,1020,4.0,1
2022-03-23,2.0,0.0,2.0,1020,3.0,2
2022-03-24,3.0,0.0,3.0,1020,3.0,2
2022-03-25,5.0,0.0,5.0,1020,1.0,5
2022-03-26,5.0,0.0,5.0,1020,1.0,5
2022-03-27,4.0,0.0,4.0,1020,2.0,4
2022-03-28,3.0,0.0,3.0,1020,3.0,2
2022-03-29,4.0,0.0,4.0,1020,2.0,4
2022-03-30,4.0,0.0,4.0,1020,2.0,4
2022-03-31,5.0,0.0,5.0,1020,1.0,5
2022-04-01,6.0,0.0,6.0,1020,1.0,5
2022-04-02,6.0,0.0,6.0,1020,1.0,5
2022-04-03,4.0,0.0,4.0,1020,2.0,4
2022-04-04,2.0,0.0,2.0,1020,3.0,2
2022-04-05,1.0,0.0,1.0,1020,4.0,1
2022-04-06,0.0,0.0,0.0,1020,5.0,0
2022-04-07,0.0,0.0,0.0,1020,5.0,0
2022-04-08,0.0,0.0,0.0,1020,5.0,0
2022-04-09,0.0,0.0,0.0,1020,5.0,0
2022-04-10,0.0,0.0,0.0,1020,5.0,0
2022-04-11,0.0,0.0,0.0,1020,5.0,0
2022-04-12,0.0,0.0,0.0,1020,5.0,0
2022-04-13,0.0,0.0,0.0,1020,5.0,0
2022-04-14,0.0,0.0,0.0,1020,5.0,0
2022-04-15,0.0,0.0,0.0,1020,5.0,0
2022-04-16,0.0,0.0,0.0,1020,5.0,0
2022-04-17,0.0,0.0,0.0,1020,5.0,0
2022-04-18,0.0,0.0,0.0,1020,5.0,0
2022-01-03,0.0,0.0,0.0,1021,5.0,0
2022-01-04,0.0,0.0,0.0,1021,5.0,0
2022-01-05,0.0,0.0,0.0,1021,5.0,0
2022-01-06,4.0,0.0,4.0,1021,4.0,3
2022-01-07,8.0,0.0,8.0,1021,2.0,7
2022-01-08,8.0,0.0,8.0,1021,2.0,7
2022-01-09,12.0,0.0,12.0,1021,1.0,11
2022-01-10,12.0,0.0,12.0,1021,1.0,11
2022-01-11,8.0,0.0,8.0,1021,2.0,7
2022-01-12,4.0,0.0,4.0,1021,4.0,3
2022-01-13,4.0,0.0,4.0,1021,4.0,3
2022-01-14,0.0,0.0,0.0,1021,5.0,0
2022-01-15,0.0,0.0,0.0,1021,5.0,0
2022-01-16,4.0,0.0,4.0,1021,4.0,3
2022-01-17,4.0,0.0,4.0,1021,4.0,3
2022-01-18,4.0,0.0,4.0,1021,4.0,3
2022-01-19,4.0,0.0,4.0,1021,4.0,3
2022-01-20,4.0,0.0,4.0,1021,4.0,3
2022-01-21,0.0,0.0,0.0,1021,5.0,0
2022-01-22,0.0,0.0,0.0,1021,5.0,0
2022-01-23,0.0,0.0,0.0,1021,5.0,0
2022-01-24,7.0,0.0,7.0,1021,2.0,7
2022-01-25,7.0,0.0,7.0,1021,2.0,7
2022-01-26,10.0,0.0,10.0,1021,1.0,11
2022-01-28,11.0,0.0,11.0,1021,1.0,11
2022-01-29,4.0,0.0,4.0,1021,4.0,3
2022-01-30,4.0,0.0,4.0,1021,4.0,3
2022-01-31,2.0,0.0,2.0,1021,5.0,0
2022-02-01,3.0,0.0,3.0,1021,4.0,3
2022-02-02,3.0,0.0,3.0,1021,4.0,3
2022-02-03,6.0,0.0,6.0,1021,3.0,5
2022-02-04,6.0,0.0,6.0,1021,3.0,5
2022-02-05,5.0,0.0,5.0,1021,3.0,5
2022-02-06,3.0,0.0,3.0,1021,4.0,3
2022-02-07,3.0,0.0,3.0,1021,4.0,3
2022-02-08,1.0,0.0,1.0,1021,5.0,0
2022-02-09,2.0,0.0,2.0,1021,5.0,0
2022-02-10,2.0,0.0,2.0,1021,5.0,0
2022-02-11,5.0,0.0,5.0,1021,3.0,5
2022-02-12,5.0,0.0,5.0,1021,3.0,5
2022-02-13,5.0,0.0,5.0,1021,3.0,5
2022-02-14,4.0,0.0,4.0,1021,4.0,3
2022-02-15,4.0,0.0,4.0,1021,4.0,3
2022-02-16,1.0,0.0,1.0,1021,5.0,0
2022-02-17,1.0,0.0,1.0,1021,5.0,0
2022-02-18,0.0,0.0,0.0,1021,5.0,0
2022-02-19,0.0,0.0,0.0,1021,5.0,0
2022-02-20,0.0,0.0,0.0,1021,5.0,0
2022-02-21,0.0,0.0,0.0,1021,5.0,0
2022-02-22,0.0,0.0,0.0,1021,5.0,0
2022-02-23,3.0,0.0,3.0,1021,4.0,3
2022-02-24,3.0,0.0,3.0,1021,4.0,3
2022-02-25,6.0,0.0,6.0,1021,3.0,5
2022-02-26,6.0,0.0,6.0,1021,3.0,5
2022-02-27,6.0,0.0,6.0,1021,3.0,5
2022-02-28,6.0,0.0,6.0,1021,3.0,5
2022-03-01,6.0,0.0,6.0,1021,3.0,5
2022-03-02,6.0,0.0,6.0,1021,3.0,5
2022-03-03,6.0,0.0,6.0,1021,3.0,5
2022-03-04,6.0,0.0,6.0,1021,3.0,5
2022-03-05,3.0,0.0,3.0,1021,4.0,3
2022-03-06,3.0,0.0,3.0,1021,4.0,3
2022-03-07,4.0,0.0,4.0,1021,4.0,3
2022-03-08,5.0,0.0,5.0,1021,3.0,5
2022-03-09,5.0,0.0,5.0,1021,3.0,5
2022-03-10,5.0,0.0,5.0,1021,3.0,5
2022-03-11,8.0,0.0,8.0,1021,2.0,7
2022-03-12,4.0,0.0,4.0,1021,4.0,3
2022-03-13,3.0,0.0,3.0,1021,4.0,3
2022-03-14,3.0,0.0,3.0,1021,4.0,3
2022-03-15,3.0,0.0,3.0,1021,4.0,3
2022-03-16,2.0,0.0,2.0,1021,5.0,0
2022-03-17,2.0,0.0,2.0,1021,5.0,0
2022-03-18,2.0,0.0,2.0,1021,5.0,0
2022-03-19,2.0,0.0,2.0,1021,5.0,0
2022-03-20,2.0,0.0,2.0,1021,5.0,0
2022-03-21,1.0,0.0,1.0,1021,5.0,0
2022-03-22,2.0,0.0,2.0,1021,5.0,0
2022-03-23,2.0,0.0,2.0,1021,5.0,0
2022-03-24,5.0,0.0,5.0,1021,3.0,5
2022-03-25,5.0,0.0,5.0,1021,3.0,5
2022-03-26,4.0,0.0,4.0,1021,4.0,3
2022-03-27,3.0,0.0,3.0,1021,4.0,3
2022-03-28,6.0,0.0,6.0,1021,3.0,5
2022-03-29,3.0,0.0,3.0,1021,4.0,3
2022-03-30,3.0,0.0,3.0,1021,4.0,3
2022-03-31,8.0,0.0,8.0,1021,2.0,7
2022-04-01,10.0,0.0,10.0,1021,1.0,11
2022-04-02,7.0,0.0,7.0,1021,2.0,7
2022-04-03,13.0,0.0,13.0,1021,1.0,11
2022-04-04,15.0,0.0,15.0,1021,1.0,11
2022-04-05,10.0,0.0,10.0,1021,1.0,11
2022-04-06,8.0,0.0,8.0,1021,2.0,7
2022-04-07,8.0,0.0,8.0,1021,2.0,7
2022-04-08,4.0,0.0,4.0,1021,4.0,3
2022-04-09,3.0,0.0,3.0,1021,4.0,3
2022-04-10,6.0,0.0,6.0,1021,3.0,5
2022-04-11,6.0,0.0,6.0,1021,3.0,5
2022-04-12,6.0,0.0,6.0,1021,3.0,5
2022-04-13,7.0,0.0,7.0,1021,2.0,7
2022-04-14,8.0,0.0,8.0,1021,2.0,7
2022-04-15,6.0,0.0,6.0,1021,3.0,5
2022-04-16,6.0,0.0,6.0,1021,3.0,5
2022-04-17,10.0,0.0,10.0,1021,1.0,11
2022-04-18,11.0,0.0,11.0,1021,1.0,11
2022-01-03,0.0,0.0,0.0,1022,5.0,0
2022-01-04,0.0,0.0,0.0,1022,5.0,0
2022-01-05,0.0,0.0,0.0,1022,5.0,0
2022-01-06,0.0,0.0,0.0,1022,5.0,0
2022-01-07,0.0,0.0,0.0,1022,5.0,0
2022-01-08,0.0,0.0,0.0,1022,5.0,0
2022-01-09,0.0,0.0,0.0,1022,5.0,0
2022-01-10,0.0,0.0,0.0,1022,5.0,0
2022-01-11,0.0,0.0,0.0,1022,5.0,0
2022-01-12,0.0,0.0,0.0,1022,5.0,0
2022-01-13,0.0,0.0,0.0,1022,5.0,0
2022-01-14,0.0,0.0,0.0,1022,5.0,0
2022-01-15,0.0,0.0,0.0,1022,5.0,0
2022-01-16,0.0,0.0,0.0,1022,5.0,0
2022-01-17,0.0,0.0,0.0,1022,5.0,0
2022-01-18,0.0,0.0,0.0,1022,5.0,0
2022-01-19,0.0,0.0,0.0,1022,5.0,0
2022-01-20,0.0,0.0,0.0,1022,5.0,0
2022-01-21,0.0,0.0,0.0,1022,5.0,0
2022-01-22,0.0,0.0,0.0,1022,5.0,0
2022-01-23,0.0,0.0,0.0,1022,5.0,0
2022-01-24,1.0,0.0,1.0,1022,5.0,0
2022-01-25,12.0,0.0,12.0,1022,4.0,10
2022-01-26,23.0,0.0,23.0,1022,3.0,23
2022-01-28,33.0,0.0,33.0,1022,2.0,32
2022-01-29,32.0,0.0,32.0,1022,2.0,32
2022-01-30,32.0,0.0,32.0,1022,2.0,32
2022-01-31,33.0,0.0,33.0,1022,2.0,32
2022-02-01,35.0,0.0,35.0,1022,2.0,32
2022-02-02,35.0,0.0,35.0,1022,2.0,32
2022-02-03,35.0,0.0,35.0,1022,2.0,32
2022-02-04,33.0,0.0,33.0,1022,2.0,32
2022-02-05,31.0,0.0,31.0,1022,2.0,32
2022-02-06,30.0,0.0,30.0,1022,2.0,32
2022-02-07,41.0,0.0,41.0,1022,1.0,42
2022-02-08,52.0,0.0,52.0,1022,1.0,42
2022-02-09,43.0,0.0,43.0,1022,1.0,42
2022-02-10,43.0,0.0,43.0,1022,1.0,42
2022-02-11,42.0,0.0,42.0,1022,1.0,42
2022-02-12,41.0,0.0,41.0,1022,1.0,42
2022-02-13,40.0,0.0,40.0,1022,1.0,42
2022-02-14,50.0,0.0,50.0,1022,1.0,42
2022-02-15,50.0,0.0,50.0,1022,1.0,42
2022-02-16,40.0,0.0,40.0,1022,1.0,42
2022-02-17,40.0,0.0,40.0,1022,1.0,42
2022-02-18,40.0,0.0,40.0,1022,1.0,42
2022-02-19,36.0,0.0,36.0,1022,2.0,32
2022-02-20,26.0,0.0,26.0,1022,3.0,23
2022-02-21,26.0,0.0,26.0,1022,3.0,23
2022-02-22,16.0,0.0,16.0,1022,3.0,23
2022-02-23,6.0,0.0,6.0,1022,4.0,10
2022-02-24,0.0,0.0,0.0,1022,5.0,0
2022-02-25,0.0,0.0,0.0,1022,5.0,0
2022-02-26,0.0,0.0,0.0,1022,5.0,0
2022-02-27,0.0,0.0,0.0,1022,5.0,0
2022-02-28,0.0,0.0,0.0,1022,5.0,0
2022-03-01,0.0,0.0,0.0,1022,5.0,0
2022-03-02,0.0,0.0,0.0,1022,5.0,0
2022-03-03,0.0,0.0,0.0,1022,5.0,0
2022-03-04,0.0,0.0,0.0,1022,5.0,0
2022-03-05,0.0,0.0,0.0,1022,5.0,0
2022-03-06,0.0,0.0,0.0,1022,5.0,0
2022-03-07,0.0,0.0,0.0,1022,5.0,0
2022-03-08,0.0,0.0,0.0,1022,5.0,0
2022-03-09,0.0,0.0,0.0,1022,5.0,0
2022-03-10,0.0,0.0,0.0,1022,5.0,0
2022-03-11,0.0,0.0,0.0,1022,5.0,0
2022-03-12,1.0,0.0,1.0,1022,5.0,0
2022-03-13,11.0,0.0,11.0,1022,4.0,10
2022-03-14,22.0,0.0,22.0,1022,3.0,23
2022-03-15,33.0,0.0,33.0,1022,2.0,32
2022-03-16,42.0,0.0,42.0,1022,1.0,42
2022-03-17,41.0,0.0,41.0,1022,1.0,42
2022-03-18,31.0,0.0,31.0,1022,2.0,32
2022-03-19,20.0,0.0,20.0,1022,3.0,23
2022-03-20,9.0,0.0,9.0,1022,4.0,10
2022-03-21,1.0,0.0,1.0,1022,5.0,0
2022-03-22,12.0,0.0,12.0,1022,4.0,10
2022-03-23,22.0,0.0,22.0,1022,3.0,23
2022-03-24,34.0,0.0,34.0,1022,2.0,32
2022-03-25,34.0,0.0,34.0,1022,2.0,32
2022-03-26,41.0,0.0,41.0,1022,1.0,42
2022-03-27,30.0,0.0,30.0,1022,2.0,32
2022-03-28,33.0,0.0,33.0,1022,2.0,32
2022-03-29,21.0,0.0,21.0,1022,3.0,23
2022-03-30,28.0,0.0,28.0,1022,3.0,23
2022-03-31,25.0,0.0,25.0,1022,3.0,23
2022-04-01,38.0,0.0,38.0,1022,1.0,42
2022-04-02,31.0,0.0,31.0,1022,2.0,32
2022-04-03,39.0,0.0,39.0,1022,1.0,42
2022-04-04,40.0,0.0,40.0,1022,1.0,42
2022-04-05,42.0,0.0,42.0,1022,1.0,42
2022-04-06,47.0,0.0,47.0,1022,1.0,42
2022-04-07,41.0,0.0,41.0,1022,1.0,42
2022-04-08,34.0,0.0,34.0,1022,2.0,32
2022-04-09,33.0,0.0,33.0,1022,2.0,32
